id,Names,Surnames,Age,Email,Worktimes,Schedules,Studies level,Pets,Cooking,Sport,Smoking,Organized
276,Albert,Brown,25,AlbertBrown@gmail.com,morning,night,university,No,No,Yes,No,Yes
277,Derek,Bush,28,DerekBush@gmail.com,both of them,morning,university,No,Yes,No,Yes,No
278,Lucas,Davies ,25,LucasDavies @gmail.com,morning,night,secondary,No,Yes,No,Yes,Yes
279,Marie,Williams,33,MarieWilliams@gmail.com,night,morning,secondary,Yes,Yes,No,Yes,Yes
280,George,Robinson ,20,GeorgeRobinson @gmail.com,morning,morning,secondary,Yes,No,No,Yes,No
281,Albert,Jones,29,AlbertJones@gmail.com,morning,morning,university,Yes,No,Yes,Yes,Yes
282,Albert,Johnson,20,AlbertJohnson@gmail.com,night,night,university,No,Yes,Yes,Yes,Yes
283,Miguel,Walker ,24,MiguelWalker @gmail.com,morning,night,secondary,Yes,Yes,No,No,Yes
284,Luna,Johnson,34,LunaJohnson@gmail.com,night,night,university,No,Yes,No,Yes,Yes
285,Luna,Evans ,26,LunaEvans @gmail.com,night,night,university,Yes,Yes,Yes,No,No
286,Miguel,Hughes ,23,MiguelHughes @gmail.com,night,morning,secondary,No,Yes,Yes,No,No
287,Mario,Hughes ,24,MarioHughes @gmail.com,night,morning,university,No,Yes,No,No,Yes
288,John,Thomas ,34,JohnThomas @gmail.com,night,night,secondary,No,No,Yes,Yes,No
289,Jorge,Evans ,18,JorgeEvans @gmail.com,night,morning,secondary,No,No,Yes,No,Yes
290,Antonio,Bush,27,AntonioBush@gmail.com,both of them,night,university,No,No,No,No,Yes
291,Luna,Walker ,28,LunaWalker @gmail.com,morning,night,secondary,Yes,No,Yes,Yes,No
292,Lucas,Smith,34,LucasSmith@gmail.com,morning,night,secondary,Yes,No,No,No,Yes
293,Luna,White,30,LunaWhite@gmail.com,night,night,secondary,Yes,No,No,Yes,Yes
294,Derek,Bush,28,DerekBush@gmail.com,morning,morning,university,Yes,Yes,Yes,No,No
295,Anthony,Walker ,34,AnthonyWalker @gmail.com,both of them,night,secondary,No,No,Yes,Yes,Yes
296,Albert,Williams,29,AlbertWilliams@gmail.com,night,night,secondary,Yes,No,Yes,Yes,Yes
297,Lucas,Walker ,23,LucasWalker @gmail.com,morning,morning,secondary,Yes,Yes,Yes,Yes,Yes
298,Josephine,Davies ,28,JosephineDavies @gmail.com,night,night,university,No,Yes,Yes,No,No
299,Josephine,White,33,JosephineWhite@gmail.com,morning,morning,secondary,Yes,No,No,Yes,Yes
300,Maria,Lee ,29,MariaLee @gmail.com,morning,night,secondary,No,Yes,Yes,No,No
301,John,Bush,31,JohnBush@gmail.com,morning,night,secondary,Yes,No,No,Yes,No
302,Anthony,Brown,24,AnthonyBrown@gmail.com,night,night,secondary,Yes,Yes,No,No,No
303,Derek,Wright,20,DerekWright@gmail.com,morning,night,university,Yes,No,No,No,Yes
304,Josephine,Jones,24,JosephineJones@gmail.com,night,night,secondary,No,Yes,No,Yes,Yes
305,Josephine,Edwards ,31,JosephineEdwards @gmail.com,morning,night,university,Yes,No,No,Yes,Yes
306,John,Jones,28,JohnJones@gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,No
307,Lucas,Brown,33,LucasBrown@gmail.com,morning,night,secondary,No,Yes,Yes,Yes,Yes
308,Derek,Walker ,34,DerekWalker @gmail.com,morning,morning,secondary,No,Yes,Yes,No,No
309,Michael,Thompson ,29,MichaelThompson @gmail.com,night,night,university,Yes,No,No,Yes,No
310,Nick,Johnson,21,NickJohnson@gmail.com,both of them,night,university,Yes,Yes,No,No,Yes
311,LouisaLoren,Thompson ,18,LouisaLorenThompson @gmail.com,night,night,university,Yes,Yes,No,No,No
312,Josephine,Jones,19,JosephineJones@gmail.com,both of them,night,university,No,Yes,No,No,No
313,Maria,Robinson ,25,MariaRobinson @gmail.com,both of them,night,university,Yes,Yes,No,Yes,Yes
314,Michael,Roberts ,30,MichaelRoberts @gmail.com,night,night,university,Yes,Yes,Yes,Yes,Yes
315,John,Thomas ,20,JohnThomas @gmail.com,both of them,night,secondary,No,No,No,Yes,Yes
316,John,Thomas ,25,JohnThomas @gmail.com,night,night,secondary,Yes,No,No,Yes,No
317,Maria,Roberts ,18,MariaRoberts @gmail.com,night,night,university,Yes,No,Yes,No,No
318,Mario,White,26,MarioWhite@gmail.com,night,morning,secondary,No,Yes,No,Yes,Yes
319,Nick,Wright,27,NickWright@gmail.com,morning,morning,secondary,Yes,Yes,Yes,Yes,No
320,Jorge,White,34,JorgeWhite@gmail.com,morning,morning,secondary,No,No,No,Yes,Yes
321,Josephine,Lee ,19,JosephineLee @gmail.com,night,night,secondary,Yes,Yes,Yes,Yes,No
322,Marie,Johnson,30,MarieJohnson@gmail.com,both of them,morning,university,No,No,Yes,Yes,Yes
323,Miguel,Hughes ,20,MiguelHughes @gmail.com,morning,night,secondary,Yes,Yes,No,No,Yes
324,Josephine,Lee ,26,JosephineLee @gmail.com,both of them,night,university,Yes,Yes,No,No,Yes
325,George,Bush,19,GeorgeBush@gmail.com,both of them,night,secondary,Yes,Yes,Yes,No,No
326,LouisaLoren,Brown,26,LouisaLorenBrown@gmail.com,both of them,night,university,No,Yes,Yes,Yes,Yes
327,Albert,Smith,32,AlbertSmith@gmail.com,both of them,morning,secondary,Yes,No,Yes,Yes,No
328,George,Smith,33,GeorgeSmith@gmail.com,morning,morning,university,No,No,No,Yes,No
329,Maria,Taylor,21,MariaTaylor@gmail.com,night,night,university,Yes,Yes,Yes,Yes,Yes
330,Antonio,Evans ,19,AntonioEvans @gmail.com,morning,night,secondary,No,Yes,No,Yes,Yes
331,George,Smith,21,GeorgeSmith@gmail.com,both of them,night,university,Yes,Yes,No,No,No
332,Jorge,Davies ,27,JorgeDavies @gmail.com,both of them,night,university,Yes,Yes,No,Yes,Yes
333,Anthony,Walker ,27,AnthonyWalker @gmail.com,night,morning,university,No,No,No,Yes,No
334,Jorge,Wright,18,JorgeWright@gmail.com,morning,night,secondary,No,Yes,Yes,No,No
335,Albert,Brown,27,AlbertBrown@gmail.com,night,morning,university,Yes,Yes,Yes,No,No
336,Antonio,Lee ,25,AntonioLee @gmail.com,morning,night,university,Yes,No,Yes,No,Yes
337,George,Williams,32,GeorgeWilliams@gmail.com,morning,night,secondary,No,No,Yes,Yes,No
338,Luna,Bush,23,LunaBush@gmail.com,both of them,night,university,No,Yes,No,Yes,Yes
339,Luna,Brown,32,LunaBrown@gmail.com,morning,night,university,Yes,Yes,No,No,Yes
340,Nick,Edwards ,24,NickEdwards @gmail.com,morning,night,university,No,No,No,Yes,Yes
341,Anthony,Wright,29,AnthonyWright@gmail.com,both of them,morning,secondary,No,Yes,No,Yes,No
342,Miguel,White,21,MiguelWhite@gmail.com,night,night,secondary,No,Yes,Yes,No,No
343,George,Walker ,25,GeorgeWalker @gmail.com,morning,morning,secondary,Yes,No,No,Yes,No
344,Albert,Jones,34,AlbertJones@gmail.com,both of them,night,university,Yes,No,Yes,No,Yes
345,John,Smith,33,JohnSmith@gmail.com,both of them,morning,university,No,No,No,Yes,Yes
346,Lucas,Jones,29,LucasJones@gmail.com,night,night,university,No,No,Yes,Yes,No
347,Mario,Jones,26,MarioJones@gmail.com,morning,night,secondary,Yes,No,Yes,No,Yes
348,Josephine,Thomas ,24,JosephineThomas @gmail.com,both of them,night,secondary,No,No,No,Yes,No
349,Miguel,Lee ,20,MiguelLee @gmail.com,both of them,night,secondary,Yes,Yes,No,Yes,Yes
350,George,Johnson,21,GeorgeJohnson@gmail.com,night,morning,university,Yes,Yes,No,Yes,Yes
351,Michael,Brown,24,MichaelBrown@gmail.com,morning,night,university,Yes,No,No,Yes,No
352,Albert,Thomas ,30,AlbertThomas @gmail.com,morning,morning,university,Yes,Yes,No,Yes,No
353,Derek,Williams,18,DerekWilliams@gmail.com,night,morning,secondary,Yes,No,Yes,Yes,No
354,LouisaLoren,Williams,24,LouisaLorenWilliams@gmail.com,morning,night,university,No,No,Yes,No,No
355,Jorge,Wright,27,JorgeWright@gmail.com,both of them,morning,university,No,Yes,No,Yes,No
356,Marie,Williams,23,MarieWilliams@gmail.com,both of them,morning,university,No,Yes,No,Yes,No
357,Michael,Lee ,24,MichaelLee @gmail.com,morning,morning,university,No,Yes,Yes,Yes,Yes
358,Jorge,Taylor,29,JorgeTaylor@gmail.com,morning,morning,university,No,No,Yes,No,No
359,John,Roberts ,19,JohnRoberts @gmail.com,morning,morning,secondary,Yes,No,Yes,No,No
360,Josephine,Evans ,18,JosephineEvans @gmail.com,night,night,secondary,No,No,Yes,No,Yes
361,Luna,Davies ,32,LunaDavies @gmail.com,morning,night,university,No,No,No,No,No
362,LouisaLoren,White,34,LouisaLorenWhite@gmail.com,morning,night,secondary,No,No,No,No,Yes
363,George,Edwards ,26,GeorgeEdwards @gmail.com,morning,night,university,Yes,No,No,Yes,Yes
364,Mario,White,18,MarioWhite@gmail.com,both of them,night,secondary,No,Yes,Yes,No,Yes
365,Josephine,Brown,31,JosephineBrown@gmail.com,both of them,night,secondary,Yes,No,No,Yes,Yes
366,Mario,White,22,MarioWhite@gmail.com,morning,morning,secondary,No,Yes,Yes,Yes,Yes
367,Jorge,Roberts ,31,JorgeRoberts @gmail.com,night,night,university,Yes,No,No,No,Yes
368,Lucas,Edwards ,28,LucasEdwards @gmail.com,morning,morning,secondary,No,Yes,Yes,No,No
369,Lucas,Edwards ,24,LucasEdwards @gmail.com,night,morning,secondary,Yes,Yes,Yes,No,Yes
370,Maria,Edwards ,30,MariaEdwards @gmail.com,both of them,night,secondary,No,No,No,Yes,Yes
371,LouisaLoren,Lee ,23,LouisaLorenLee @gmail.com,night,morning,university,Yes,No,Yes,No,Yes
372,Mario,Williams,29,MarioWilliams@gmail.com,morning,morning,university,Yes,No,Yes,No,No
373,Josephine,White,34,JosephineWhite@gmail.com,both of them,night,secondary,Yes,No,No,Yes,Yes
374,Marie,Hughes ,34,MarieHughes @gmail.com,both of them,night,secondary,No,No,Yes,No,No
375,Nick,Davies ,29,NickDavies @gmail.com,both of them,morning,university,No,No,Yes,Yes,No
376,John,Brown,23,JohnBrown@gmail.com,both of them,morning,university,Yes,No,Yes,No,Yes
377,Luna,Smith,22,LunaSmith@gmail.com,night,morning,secondary,Yes,No,No,Yes,No
378,Antonio,Davies ,30,AntonioDavies @gmail.com,night,night,secondary,Yes,No,Yes,Yes,No
379,John,Williams,19,JohnWilliams@gmail.com,both of them,morning,secondary,No,Yes,No,Yes,No
380,Mario,Thompson ,32,MarioThompson @gmail.com,both of them,night,university,No,No,No,Yes,No
381,Maria,Jones,26,MariaJones@gmail.com,morning,morning,secondary,No,Yes,No,No,Yes
382,Lucas,Roberts ,23,LucasRoberts @gmail.com,morning,morning,university,Yes,No,Yes,No,No
383,Maria,Johnson,22,MariaJohnson@gmail.com,both of them,morning,secondary,Yes,No,No,Yes,Yes
384,Marie,Smith,24,MarieSmith@gmail.com,morning,night,secondary,No,No,No,Yes,No
385,Marie,Brown,29,MarieBrown@gmail.com,morning,night,university,No,Yes,No,No,Yes
386,Josephine,Evans ,22,JosephineEvans @gmail.com,morning,night,university,Yes,Yes,No,Yes,No
387,Lucas,Williams,19,LucasWilliams@gmail.com,morning,morning,university,Yes,Yes,Yes,No,No
388,Miguel,Jones,20,MiguelJones@gmail.com,morning,night,university,Yes,Yes,Yes,No,Yes
389,Michael,Brown,22,MichaelBrown@gmail.com,night,morning,university,No,Yes,No,Yes,Yes
390,Nick,Roberts ,33,NickRoberts @gmail.com,night,morning,university,Yes,Yes,No,Yes,Yes
391,Albert,Smith,18,AlbertSmith@gmail.com,night,night,secondary,Yes,Yes,No,Yes,Yes
392,Michael,Hughes ,25,MichaelHughes @gmail.com,morning,morning,secondary,Yes,No,No,No,Yes
393,Nick,Jones,21,NickJones@gmail.com,both of them,night,secondary,No,No,Yes,No,Yes
394,Luna,Roberts ,31,LunaRoberts @gmail.com,night,morning,university,No,No,Yes,Yes,Yes
395,Miguel,Williams,32,MiguelWilliams@gmail.com,night,morning,secondary,Yes,Yes,Yes,Yes,Yes
396,Josephine,White,29,JosephineWhite@gmail.com,both of them,morning,secondary,No,No,No,No,Yes
397,Josephine,Robinson ,24,JosephineRobinson @gmail.com,both of them,night,university,Yes,Yes,Yes,No,No
398,Maria,Roberts ,21,MariaRoberts @gmail.com,both of them,night,university,Yes,No,No,No,Yes
399,Maria,Thompson ,27,MariaThompson @gmail.com,night,night,secondary,Yes,No,No,Yes,Yes
400,Jorge,Davies ,22,JorgeDavies @gmail.com,both of them,night,secondary,No,No,Yes,Yes,Yes
401,Josephine,Jones,25,JosephineJones@gmail.com,night,night,secondary,Yes,Yes,Yes,Yes,No
402,George,Smith,32,GeorgeSmith@gmail.com,night,night,university,Yes,No,Yes,Yes,No
403,Derek,Wright,34,DerekWright@gmail.com,night,night,secondary,No,Yes,Yes,Yes,Yes
404,Derek,White,33,DerekWhite@gmail.com,night,night,university,Yes,Yes,No,No,No
405,Jorge,Thompson ,23,JorgeThompson @gmail.com,morning,morning,secondary,Yes,No,No,Yes,Yes
406,Lucas,Roberts ,22,LucasRoberts @gmail.com,both of them,night,secondary,Yes,No,Yes,Yes,Yes
407,Nick,Brown,19,NickBrown@gmail.com,night,morning,secondary,No,No,No,No,Yes
408,John,Bush,29,JohnBush@gmail.com,both of them,morning,university,No,No,Yes,No,Yes
409,Michael,Wright,23,MichaelWright@gmail.com,both of them,morning,secondary,Yes,No,Yes,Yes,Yes
410,Antonio,Smith,23,AntonioSmith@gmail.com,both of them,morning,secondary,No,Yes,Yes,No,No
411,Luna,Johnson,22,LunaJohnson@gmail.com,morning,morning,secondary,Yes,Yes,No,No,Yes
412,George,Johnson,28,GeorgeJohnson@gmail.com,morning,morning,university,Yes,Yes,No,No,No
413,Nick,Johnson,25,NickJohnson@gmail.com,both of them,night,secondary,No,No,No,No,No
414,Anthony,Evans ,33,AnthonyEvans @gmail.com,morning,night,secondary,No,No,Yes,Yes,No
415,George,Walker ,27,GeorgeWalker @gmail.com,morning,morning,university,Yes,No,No,No,No
416,Derek,Williams,26,DerekWilliams@gmail.com,morning,morning,university,No,No,No,No,Yes
417,Josephine,Robinson ,29,JosephineRobinson @gmail.com,morning,night,secondary,No,Yes,No,No,No
418,Antonio,Taylor,23,AntonioTaylor@gmail.com,morning,night,university,No,Yes,No,Yes,Yes
419,Jorge,Jones,34,JorgeJones@gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,Yes
420,Antonio,Roberts ,33,AntonioRoberts @gmail.com,morning,morning,secondary,Yes,No,Yes,Yes,Yes
421,Michael,Smith,23,MichaelSmith@gmail.com,morning,night,secondary,No,Yes,No,Yes,No
422,Luna,Hughes ,27,LunaHughes @gmail.com,morning,morning,university,No,No,No,Yes,No
423,Nick,Taylor,27,NickTaylor@gmail.com,both of them,night,university,No,Yes,No,No,Yes
424,Anthony,Lee ,30,AnthonyLee @gmail.com,night,morning,secondary,No,No,Yes,No,Yes
425,John,Smith,33,JohnSmith@gmail.com,night,night,secondary,Yes,No,Yes,No,Yes
426,Miguel,Davies ,26,MiguelDavies @gmail.com,night,night,secondary,No,No,Yes,Yes,Yes
427,Maria,Williams,25,MariaWilliams@gmail.com,both of them,night,secondary,No,No,Yes,No,Yes
428,Albert,Hughes ,25,AlbertHughes @gmail.com,morning,morning,university,Yes,No,Yes,No,Yes
429,Derek,Hughes ,33,DerekHughes @gmail.com,morning,night,university,No,No,No,No,Yes
430,Michael,Wright,32,MichaelWright@gmail.com,both of them,night,secondary,No,Yes,Yes,Yes,Yes
431,Miguel,Smith,26,MiguelSmith@gmail.com,morning,night,university,No,Yes,Yes,No,Yes
432,Jorge,Wright,26,JorgeWright@gmail.com,both of them,morning,secondary,Yes,Yes,Yes,Yes,No
433,Josephine,Davies ,32,JosephineDavies @gmail.com,night,morning,university,No,Yes,Yes,Yes,No
434,Lucas,Smith,20,LucasSmith@gmail.com,morning,morning,secondary,Yes,Yes,No,Yes,Yes
435,Luna,Lee ,34,LunaLee @gmail.com,night,morning,secondary,Yes,No,Yes,Yes,No
436,Antonio,Taylor,25,AntonioTaylor@gmail.com,both of them,night,university,No,Yes,No,Yes,Yes
437,LouisaLoren,Thompson ,34,LouisaLorenThompson @gmail.com,morning,night,university,No,Yes,No,No,Yes
438,Miguel,Lee ,32,MiguelLee @gmail.com,both of them,morning,university,Yes,No,Yes,No,Yes
439,Derek,Jones,18,DerekJones@gmail.com,night,night,secondary,Yes,No,No,No,No
440,George,Thomas ,19,GeorgeThomas @gmail.com,both of them,morning,university,No,Yes,No,Yes,Yes
441,Lucas,Hughes ,21,LucasHughes @gmail.com,night,morning,university,No,No,No,Yes,Yes
442,Derek,Walker ,29,DerekWalker @gmail.com,morning,morning,secondary,No,Yes,Yes,Yes,No
443,Maria,Wright,30,MariaWright@gmail.com,morning,morning,university,Yes,No,No,Yes,Yes
444,Maria,Smith,26,MariaSmith@gmail.com,night,morning,university,Yes,No,Yes,No,Yes
445,Luna,Wright,31,LunaWright@gmail.com,both of them,night,university,No,No,No,Yes,No
446,Michael,Walker ,33,MichaelWalker @gmail.com,morning,night,secondary,No,Yes,Yes,No,Yes
447,Antonio,Bush,18,AntonioBush@gmail.com,morning,morning,university,Yes,No,No,No,No
448,Nick,Johnson,26,NickJohnson@gmail.com,morning,morning,university,Yes,Yes,Yes,No,Yes
449,Mario,Lee ,23,MarioLee @gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,Yes
450,Derek,Jones,25,DerekJones@gmail.com,morning,night,secondary,Yes,Yes,No,No,Yes
451,Miguel,Brown,18,MiguelBrown@gmail.com,night,morning,university,No,No,No,Yes,Yes
452,Luna,Thomas ,20,LunaThomas @gmail.com,both of them,morning,university,No,Yes,Yes,Yes,Yes
453,Josephine,Thompson ,18,JosephineThompson @gmail.com,both of them,night,university,Yes,No,No,Yes,No
454,Antonio,Jones,25,AntonioJones@gmail.com,both of them,morning,secondary,Yes,Yes,No,Yes,No
455,Derek,Hughes ,25,DerekHughes @gmail.com,both of them,night,secondary,Yes,No,No,Yes,No
456,Marie,Taylor,23,MarieTaylor@gmail.com,night,morning,secondary,No,No,No,Yes,Yes
457,Josephine,Smith,18,JosephineSmith@gmail.com,night,morning,university,No,Yes,Yes,Yes,Yes
458,Nick,Davies ,28,NickDavies @gmail.com,both of them,night,university,No,Yes,Yes,No,Yes
459,Antonio,Williams,25,AntonioWilliams@gmail.com,night,night,university,No,Yes,No,No,Yes
460,Anthony,Thompson ,29,AnthonyThompson @gmail.com,morning,morning,secondary,No,No,No,No,No
461,Derek,Smith,21,DerekSmith@gmail.com,night,night,secondary,Yes,Yes,Yes,No,Yes
462,Miguel,Williams,32,MiguelWilliams@gmail.com,night,night,secondary,Yes,No,Yes,Yes,No
463,Jorge,Hughes ,24,JorgeHughes @gmail.com,both of them,night,university,No,No,No,No,Yes
464,Maria,White,30,MariaWhite@gmail.com,morning,morning,university,Yes,Yes,Yes,No,Yes
465,Miguel,Thomas ,23,MiguelThomas @gmail.com,night,morning,university,Yes,No,Yes,No,No
466,Jorge,Lee ,31,JorgeLee @gmail.com,both of them,morning,secondary,No,No,Yes,No,No
467,John,Smith,20,JohnSmith@gmail.com,both of them,morning,university,No,Yes,Yes,No,Yes
468,Antonio,Thompson ,32,AntonioThompson @gmail.com,both of them,morning,secondary,No,No,No,No,Yes
469,Jorge,Hughes ,32,JorgeHughes @gmail.com,both of them,morning,secondary,Yes,No,Yes,No,Yes
470,Anthony,White,32,AnthonyWhite@gmail.com,night,morning,university,No,No,No,No,No
471,John,Robinson ,27,JohnRobinson @gmail.com,morning,night,university,Yes,Yes,Yes,No,No
472,LouisaLoren,Walker ,18,LouisaLorenWalker @gmail.com,morning,night,secondary,No,Yes,No,Yes,Yes
473,LouisaLoren,Williams,33,LouisaLorenWilliams@gmail.com,night,night,university,No,No,No,No,No
474,Jorge,Davies ,20,JorgeDavies @gmail.com,night,morning,secondary,Yes,No,Yes,Yes,Yes
475,Anthony,White,29,AnthonyWhite@gmail.com,night,night,secondary,No,No,No,No,Yes
476,John,Walker ,21,JohnWalker @gmail.com,night,morning,university,Yes,No,Yes,Yes,No
477,LouisaLoren,Lee ,18,LouisaLorenLee @gmail.com,morning,night,secondary,No,Yes,No,Yes,No
478,Maria,Thomas ,30,MariaThomas @gmail.com,night,night,secondary,No,Yes,No,No,Yes
479,Luna,Wright,19,LunaWright@gmail.com,both of them,morning,university,Yes,Yes,Yes,No,Yes
480,LouisaLoren,Thomas ,28,LouisaLorenThomas @gmail.com,night,morning,secondary,Yes,No,No,Yes,No
481,Miguel,Lee ,19,MiguelLee @gmail.com,night,morning,secondary,Yes,No,Yes,Yes,Yes
482,Derek,Smith,24,DerekSmith@gmail.com,both of them,morning,university,No,No,Yes,Yes,No
483,John,Davies ,33,JohnDavies @gmail.com,night,morning,university,Yes,No,No,No,Yes
484,Antonio,Thompson ,31,AntonioThompson @gmail.com,night,morning,university,Yes,Yes,No,No,No
485,John,Johnson,29,JohnJohnson@gmail.com,morning,night,university,Yes,Yes,Yes,Yes,Yes
486,LouisaLoren,Roberts ,23,LouisaLorenRoberts @gmail.com,morning,morning,university,No,Yes,Yes,Yes,Yes
487,Antonio,Lee ,23,AntonioLee @gmail.com,both of them,night,university,No,No,Yes,Yes,No
488,Josephine,Davies ,34,JosephineDavies @gmail.com,both of them,night,university,Yes,Yes,No,Yes,Yes
489,Antonio,Evans ,30,AntonioEvans @gmail.com,both of them,morning,university,Yes,Yes,Yes,Yes,No
490,George,Roberts ,30,GeorgeRoberts @gmail.com,both of them,morning,university,No,No,No,No,Yes
491,Luna,Thomas ,22,LunaThomas @gmail.com,night,morning,secondary,No,Yes,Yes,Yes,Yes
492,LouisaLoren,Johnson,28,LouisaLorenJohnson@gmail.com,night,night,university,Yes,Yes,Yes,Yes,Yes
493,Antonio,Jones,18,AntonioJones@gmail.com,both of them,night,secondary,Yes,Yes,Yes,Yes,Yes
494,Maria,Wright,19,MariaWright@gmail.com,morning,morning,university,Yes,Yes,Yes,No,No
495,Jorge,Brown,25,JorgeBrown@gmail.com,morning,morning,university,No,No,Yes,Yes,Yes
496,Nick,Thompson ,33,NickThompson @gmail.com,both of them,night,secondary,No,Yes,No,Yes,Yes
497,Marie,Hughes ,23,MarieHughes @gmail.com,both of them,night,university,No,No,No,No,Yes
498,Miguel,Edwards ,19,MiguelEdwards @gmail.com,both of them,morning,secondary,No,No,Yes,No,Yes
499,Derek,Johnson,19,DerekJohnson@gmail.com,night,morning,secondary,No,Yes,No,Yes,Yes
500,Mario,Robinson ,34,MarioRobinson @gmail.com,night,night,secondary,No,Yes,Yes,No,No
501,Miguel,Jones,31,MiguelJones@gmail.com,both of them,morning,secondary,No,No,No,Yes,No
502,Albert,Walker ,23,AlbertWalker @gmail.com,night,morning,university,No,No,Yes,Yes,Yes
503,Jorge,Wright,30,JorgeWright@gmail.com,night,night,secondary,No,Yes,Yes,Yes,Yes
504,Derek,Roberts ,33,DerekRoberts @gmail.com,morning,morning,university,No,Yes,No,No,Yes
505,Maria,White,27,MariaWhite@gmail.com,both of them,morning,secondary,No,Yes,No,No,Yes
506,Maria,Wright,22,MariaWright@gmail.com,both of them,night,university,Yes,No,Yes,No,Yes
507,Josephine,White,23,JosephineWhite@gmail.com,morning,morning,university,Yes,No,Yes,No,Yes
508,Michael,Roberts ,24,MichaelRoberts @gmail.com,morning,night,secondary,Yes,No,Yes,Yes,Yes
